Usename,Time,Like_count,Floor_number,Sourse,Comments
桥儿ikun,Thu Apr 09 12:26:04 +0800 2020,1622.0,32991,,"""我们一直都在有爱才有家，才有希望！"""
吧唧小葵,Thu Apr 09 12:23:56 +0800 2020,1429.0,18916,,"""很温暖很治愈很感动//@蔡徐坤 :那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
绿眼的喵,Thu Apr 09 12:26:05 +0800 2020,1656.0,33053,,"""整首歌和MV 都好温暖"""
吃菜小妍,Thu Apr 09 12:23:48 +0800 2020,1121.0,17717,,"""希望与爱，从未离开"""
渡梦汀南,Thu Apr 09 12:26:21 +0800 2020,1094.0,34408,,"""谢谢你谢谢你[淚][淚][淚]谢谢你让我感受到温暖和爱 我希望你也被爱和温暖包围[淚][淚][淚][淚]我爱你"""
葵奎不困,Thu Apr 09 12:21:57 +0800 2020,1672.0,3,,"""哥哥新歌好好听！你超级棒呜呜呜"""
栀子芒果香,Thu Apr 09 12:23:33 +0800 2020,960.0,15385,,"""温暖治愈有爱，希望与力量"""
菠萝包加豆浆,Thu Apr 09 12:28:15 +0800 2020,951.0,42397,,"""太温暖了 12点准时收听 循环了好多遍 一直到现在 一听开头就哭了 太治愈了 好温柔的歌声 伴随着小朋友的和声 唤起心中最柔软的地方 爱与希望 从未离开"""
最可爱的是小葵,Thu Apr 09 12:24:10 +0800 2020,904.0,20821,,"""很温暖的一首歌，谢谢坤坤把这首有爱的歌唱给我们听，希望与爱从未离开"""
·泡椒凤爪·,Thu Apr 09 12:24:27 +0800 2020,890.0,22945,,"""你怎么这么温柔啊"""
一颗小甜菜v,Thu Apr 09 12:24:09 +0800 2020,849.0,20692,,"""好温暖的歌"""
严颜离,Thu Apr 09 12:23:11 +0800 2020,760.0,11683,,"""真的很棒的"""
努力为了最美好的相遇,Thu Apr 09 12:24:12 +0800 2020,1200.0,21047,,"""真的很治愈啊，哥哥你好棒！//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
lkun永远守护kun,Thu Apr 09 12:25:55 +0800 2020,1163.0,32150,,"""@蔡徐坤 谢谢你送给我们这么温暖这么美的歌非常非常喜欢"""
Sweet_babylove,Thu Apr 09 12:21:59 +0800 2020,1258.0,15,,"""MV太有才了，超级好听的坤哥！！！一直在！"""
泽泽泽安,Thu Apr 09 12:24:40 +0800 2020,655.0,24492,,"""哥，就知道 今天中午 你回发微博 特别好听呀 希望与爱 从未离开"""
爱蔡小葵mua,Thu Apr 09 12:23:41 +0800 2020,1097.0,16727,,"""谢谢你//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
一口菜菜小包子,Thu Apr 09 12:28:50 +0800 2020,609.0,44487,,"""儿童钢琴嗷嗷嗷有小葵的画面了"""
是鑫G没错了,Thu Apr 09 12:24:04 +0800 2020,511.0,20050,,"""好听！！"""
蜜糖奶泡葵,Thu Apr 09 12:21:57 +0800 2020,551.0,4,,"""希望与爱，从未离开，这是我们的Home🌳一起守护我们的Home🌳"""
蔡徐坤未来国际好老婆,Thu Apr 09 12:26:18 +0800 2020,0.0,34159,,"""在我们儿子的钢琴房里弹出了这段和弦"""
亲菜菜的脸蛋,Thu Apr 09 12:23:54 +0800 2020,473.0,18729,,"""温暖"""
葵葵的卷毛August,Thu Apr 09 12:27:47 +0800 2020,444.0,40682,,"""哥，太好听了，让人真的感受到温暖！！！"""
织音者,Thu Apr 09 12:21:59 +0800 2020,483.0,10,,"""好棒哇宝宝"""
yang小米战大米,Thu Apr 09 12:23:23 +0800 2020,380.0,13702,,"""哇哈哈♪～(´ε｀　)"""
动感光波好强大_,Thu Apr 09 12:24:12 +0800 2020,359.0,21040,,"""啊啊啊啊啊啊啊啊好听冲鸭"""
超级无敌大帅哥KUN,Thu Apr 09 12:22:01 +0800 2020,386.0,63,,"""别怕孤单 家一直在"""
妍狗爱坤哥嘛,Thu Apr 09 12:24:28 +0800 2020,358.0,23052,,"""老天把你当成礼物送给了我们 而你又送给我们无数个礼物"""
K坤奎葵星球_,Thu Apr 09 12:24:15 +0800 2020,342.0,21459,,"""超级好听"""
蝶恋君花熙,Thu Apr 09 12:31:05 +0800 2020,323.0,51315,,"""真的很温暖。"""
萌仔K,Thu Apr 09 12:25:41 +0800 2020,314.0,30889,,"""儿童钢琴"""
小新丢了VIP,Thu Apr 09 12:29:09 +0800 2020,282.0,45512,,"""好暖 心都融化了"""
软萌葵小二,Thu Apr 09 12:41:23 +0800 2020,269.0,66933,,"""真的好治愈  希望与爱  从未离开"""
小蔡今天不开张,Thu Apr 09 12:30:02 +0800 2020,268.0,48264,,"""很治愈宝贝"""
脆脆鲨爱吃朱古力,Thu Apr 09 12:22:06 +0800 2020,761.0,291,,"""宝宝 你好棒！！！我要抱着抽纸单曲循环了呜呜呜呜  好爱你 你是天使呜呜呜呜呜呜呜 ❤️❤️❤️"""
磨人的小妖V,Thu Apr 09 12:27:32 +0800 2020,243.0,39646,,"""治愈"""
狂野女孩哈哈哈哈,Thu Apr 09 12:26:35 +0800 2020,235.0,35601,,"""真的很棒！！//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
是福猪陌陌吖,Thu Apr 09 12:22:09 +0800 2020,714.0,533,,"""“我们不是孤身一人、我们正在回家的路上”这句真的被温暖感动到、从来不是一个人、我们是一起携手相依！“爱与希望从未离开、阳光会驱散阴霾”生活总是充满希望的、太治愈了！还有歌词中孩童的声音、真的又被震撼感动到！"""
空袅BeeVonBee,Thu Apr 09 12:25:48 +0800 2020,219.0,31505,,"""你也是温暖的小朋友//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
叫醒你的是嘘嘘,Thu Apr 09 12:35:23 +0800 2020,8.0,59384,,"""愿我们都是彼此的小星星"""
May_Kunmi,Thu Apr 09 12:22:00 +0800 2020,692.0,38,,"""希望与爱，从未离开"""
仙女爱吃芹菜炒牛肉,Thu Apr 09 12:55:04 +0800 2020,209.0,77605,,"""这首歌好温暖呀@蔡徐坤 //@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
霁月玫瑰_,Thu Apr 09 12:40:40 +0800 2020,203.0,66124,,"""谢谢你的礼物，很喜欢很温暖很珍贵。//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
周周可葵,Thu Apr 09 12:34:44 +0800 2020,201.0,58408,,"""很温柔的歌 很好听 谢谢你的礼物"""
小y很爱困,Thu Apr 09 12:29:24 +0800 2020,184.0,46338,,"""太治愈了"""
菜林有点困,Thu Apr 09 12:25:31 +0800 2020,175.0,29886,,"""好温柔 好好听[贊][贊][贊]//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
韩十壹,Thu Apr 09 12:28:17 +0800 2020,168.0,42504,,"""好听的！！！"""
娜哥Fidelia,Thu Apr 09 12:30:29 +0800 2020,153.0,49688,,"""太好听了"""
K萌翻了,Thu Apr 09 12:26:00 +0800 2020,150.0,32609,,"""温暖//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
skouty,Thu Apr 09 12:26:10 +0800 2020,150.0,33477,,"""希望与爱 从未离开 阳光终将会驱散阴霾 别怕孤独 家一直在"""
IKUN朦朦静儿,Thu Apr 09 12:26:02 +0800 2020,149.0,32762,,"""很温暖"""
轻风呼,Thu Apr 09 12:27:27 +0800 2020,135.0,39338,,"""希望与爱从未离开，别怕孤单家一直在"""
奶茶与鱼oo,Thu Apr 09 12:39:03 +0800 2020,127.0,64302,,"""知道啦！"""
小N爱NINE啊,Thu Apr 09 12:23:52 +0800 2020,128.0,18306,,"""好听哦，是个温柔的女儿喔！"""
小萱哥哥耶,Thu Apr 09 12:22:02 +0800 2020,128.0,114,,"""谢谢你"""
吞掉月亮12345,Thu Apr 09 12:31:18 +0800 2020,117.0,51874,,"""超级温柔“希望与爱，从未离开”"""
是怡琳啊_,Thu Apr 09 12:28:12 +0800 2020,107.0,42192,,"""好好听"""
akSimple,Thu Apr 09 12:25:30 +0800 2020,107.0,29845,,"""很温暖//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
NY_Stefani,Thu Apr 09 13:07:16 +0800 2020,112.0,83879,,"""蔡徐坤我爱你"""
宝贝最爱坤坤,Thu Apr 09 12:23:46 +0800 2020,106.0,17578,,"""希望与爱  从未离开"""
只为你加油kk,Thu Apr 09 13:29:37 +0800 2020,106.0,91420,,"""一直都在超级好听！"""
是聒guo聒吖,Thu Apr 09 13:12:29 +0800 2020,106.0,85984,,"""从未离开❤️ //@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
花丛长出了蝴蝶,Thu Apr 09 12:41:59 +0800 2020,106.0,67601,,"""温暖//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
Kun_OnceInABlueMoon,Thu Apr 09 12:41:41 +0800 2020,101.0,67253,,"""期待你更多灵感乍现的成果//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
SarahLee410,Thu Apr 09 12:41:11 +0800 2020,107.0,66719,,"""爱你爱一直在，从未离开"""
贝壳奶昔9,Thu Apr 09 12:31:39 +0800 2020,99.0,52696,,"""一直在"""
Dreamer梦KUN,Thu Apr 09 12:27:50 +0800 2020,102.0,40841,,"""希望与爱"""
国产的KUN家小仙女,Thu Apr 09 12:27:39 +0800 2020,105.0,40113,,"""我们一直都在从未离开"""
软糯栗子,Thu Apr 09 12:25:06 +0800 2020,109.0,27330,,"""很好听，一直在"""
啾啾小朋友233,Thu Apr 09 12:56:57 +0800 2020,102.0,78666,,"""喜欢这首歌，好暖//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
万事皆可算了,Thu Apr 09 12:53:47 +0800 2020,102.0,76735,,"""你怎么那么好"""
甜味奎_KUN,Thu Apr 09 12:47:37 +0800 2020,105.0,72491,,"""哥哥的礼物收到了 很温暖哦"""
今天爱物理了辣,Thu Apr 09 12:28:24 +0800 2020,110.0,42885,,"""啊啊啊啊啊啊啊啊超级超级好听！你太温柔了宝贝"""
是晗兮吖_KUN,Thu Apr 09 12:31:02 +0800 2020,102.0,51238,,"""希望与爱，从未离开，家一直在，谢谢你送的这么温柔的礼物🎁，很喜欢，也希望每一个听歌的你也能感受到温暖与爱//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
小陳有个梦_,Thu Apr 09 12:30:24 +0800 2020,106.0,49416,,"""好暖"""
琳铛K,Thu Apr 09 12:29:47 +0800 2020,107.0,47564,,"""春暖花开，山河无恙@蔡徐坤 //@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
蔡徐坤演唱会第一排的女人,Thu Apr 09 12:25:56 +0800 2020,105.0,32196,,"""好好听！很温暖"""
一捆奎蔡葵,Thu Apr 09 12:25:10 +0800 2020,110.0,27769,,"""希望与爱  从未离开 家一直在  我们也一直在！"""
小苏想暴富·,Thu Apr 09 13:32:42 +0800 2020,105.0,92307,,"""希望与爱，从未离开。我们一直都在！有你的地方就是home@蔡徐坤"""
湘湘1218,Thu Apr 09 12:30:14 +0800 2020,108.0,48916,,"""很温暖，谢谢"""
薛宸卉,Thu Apr 09 12:28:11 +0800 2020,106.0,42144,,"""我们一直在"""
星际廵葵,Thu Apr 09 12:27:33 +0800 2020,108.0,39716,,"""好听的"""
只愿做个长不大的孩子,Thu Apr 09 12:26:29 +0800 2020,100.0,35025,,"""好听好听"""
捞月亮的小沈,Thu Apr 09 12:26:10 +0800 2020,103.0,33396,,"""好喜欢好喜欢"""
八月与七七,Thu Apr 09 12:59:20 +0800 2020,104.0,80029,,"""爱 温暖 🇨🇳"""
困困的苏梦染,Thu Apr 09 12:43:48 +0800 2020,100.0,69263,,"""好听的//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
啵啵旺仔牛奶葵,Thu Apr 09 12:33:23 +0800 2020,109.0,56209,,"""“希望与爱，从未离开”"""
瓛舌香蕉皮_N,Thu Apr 09 12:30:06 +0800 2020,106.0,48528,,"""好听   你太棒了"""
奶泡葵奎kiwi,Thu Apr 09 12:30:06 +0800 2020,106.0,48487,,"""太棒了"""
KUN·沈芜,Thu Apr 09 12:29:47 +0800 2020,105.0,47521,,"""很好听很温暖的歌"""
任意依困,Thu Apr 09 12:28:54 +0800 2020,107.0,44687,,"""听了很治愈"""
原味奶葵a,Thu Apr 09 12:28:22 +0800 2020,111.0,42761,,"""好的 希望与爱 从未离开 我们也一直都在"""
徐坤加糖,Thu Apr 09 12:26:17 +0800 2020,108.0,34076,,"""谢谢哥哥"""
不分白昼-,Thu Apr 09 12:25:56 +0800 2020,104.0,32226,,"""你超棒的！！“希望与爱 从未离开”"""
Kun-kx,Thu Apr 09 12:38:31 +0800 2020,107.0,63660,,"""谢谢你的礼物🎁  真的很温暖//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
永远爱你的西柚,Thu Apr 09 13:07:17 +0800 2020,108.0,83881,,"""新歌很好听"""
嘉妮海底捞葵,Thu Apr 09 12:32:24 +0800 2020,99.0,54285,,"""家一直在，我们一直在//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
是璐璐哇_,Thu Apr 09 12:46:08 +0800 2020,106.0,71297,,"""哥你说实话你是不是放小猪咪出来玩了"""
唯爱坤坤永不转粉,Thu Apr 09 12:46:45 +0800 2020,100.0,71771,,"""好听！温暖！"""
kun幸福福,Thu Apr 09 12:38:21 +0800 2020,100.0,63448,,"""温暖，家一直在❤️"""
葵桃茶茶,Thu Apr 09 12:22:02 +0800 2020,106.0,104,,"""希望与爱从未离开"""
一只小困-K,Thu Apr 09 12:37:55 +0800 2020,91.0,62878,,"""超好听！！！"""
葵家花籽,Thu Apr 09 12:34:52 +0800 2020,89.0,58587,,"""啊啊啊哥哥太温柔了"""
蔡奎葵左卫门,Thu Apr 09 12:29:56 +0800 2020,87.0,48008,,"""希望与爱从未离开谢谢哥哥的礼物//@蔡徐坤: 那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
思思想养一只猫,Thu Apr 09 12:22:14 +0800 2020,93.0,1130,,"""哥哥是心中有大爱的人，你倾注的爱与温暖，我感受到了"""
甜品狙擊,Thu Apr 09 12:22:16 +0800 2020,83.0,1343,,"""“希望与爱 从未离开 阳光终将会驱散阴霾 别怕孤单 家一直在”你的暖意收到了，武汉加油！不是孤军奋战，我们携手相依会慢慢好起来的一切都在变好"""
-胡婧怡-,Thu Apr 09 13:05:14 +0800 2020,79.0,82997,,"""太温暖了❤️希望与爱 从未离开 有你在的地方都称之为home"""
只是叭呐呐,Thu Apr 09 12:22:02 +0800 2020,84.0,116,,"""真好啊"""
-我是五號,Thu Apr 09 12:24:28 +0800 2020,76.0,23099,,"""哥哥你好温柔！"""
芹菜牛肉芒果冰了解一下,Thu Apr 09 12:25:01 +0800 2020,69.0,26827,,"""希望此刻你也和我们一样内心被温暖充盈，永远童真可爱，你很棒@蔡徐坤 //@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
呼叫小猪咪,Thu Apr 09 12:25:03 +0800 2020,68.0,27073,,"""谢谢你的礼物 希望与爱 从未离开 //@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
想摘星星给你k,Thu Apr 09 12:25:48 +0800 2020,59.0,31523,,"""谢谢你 //@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
叫阿珂的ikun,Thu Apr 09 12:22:16 +0800 2020,63.0,1332,,"""谢谢这首歌，谢谢这份礼物，好喜欢"""
一只野生岗地,Thu Apr 09 12:22:35 +0800 2020,62.0,4668,,"""欢迎原创小十四来到这个满是希望与爱的世界✊🏻轻柔安抚 好温暖的歌 谢谢你把暖意带给我们 We are not alone We‘re going home🌳未来的公益道路和音乐道路 我们都一起走下去吧☝🏻"""
KUN·覓食猪咪葵,Thu Apr 09 12:22:00 +0800 2020,61.0,26,,"""谢谢你"""
MOLSION陌森眼镜,Thu Apr 09 12:25:02 +0800 2020,68.0,26914,,"""希望与爱 从未离开💗🌳"""
喜欢的是八月,Thu Apr 09 12:24:52 +0800 2020,53.0,25795,,"""也是我们的礼物//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
与坤共眠,Thu Apr 09 12:24:51 +0800 2020,45.0,25661,,"""好听"""
802菜畦大部队,Thu Apr 09 12:22:04 +0800 2020,48.0,210,,"""我们一直在"""
种一朵菜菜等开花,Thu Apr 09 12:24:45 +0800 2020,43.0,25008,,"""你是我的小天使吧💕//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
八月的小狮子冲呀,Thu Apr 09 12:22:13 +0800 2020,44.0,998,,"""home 超级好听！！！！！！！！！！！"""
YouAteMyHeart·K_音瘾,Thu Apr 09 12:26:18 +0800 2020,39.0,34229,,"""你，永远是最纯真的模样！一切都会好起来的！//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
蔡徐坤我好喜欢你呀,Thu Apr 09 12:24:03 +0800 2020,37.0,19852,,""""""
我可能要发火了a,Thu Apr 09 12:22:27 +0800 2020,43.0,2992,,"""宝贝，好温暖啊♥希望与爱，从未离开！这首歌的寓意好棒啊！把这份温暖传递给更多人！阳光终将会驱散阴霾，爱永远在心中~我们都要守护好自己心中小小的梦，守护好自己爱的人！已经接收好你的心意了୧⍤⃝❤也希望你复工工作了要照顾好自己！做你想做的！ikun也从未离开~爱你~💗"""
笔咖楸,Thu Apr 09 12:22:09 +0800 2020,41.0,484,,"""你就是我的礼物"""
这该死的靓女孩--,Thu Apr 09 12:22:04 +0800 2020,41.0,216,,"""啊啊啊啊哥哥终于等到你 啊啊啊啊HOME 有你在的地方才是我的home啊啊啊爱你！！"""
蔡徐坤个巡一排必须有我,Thu Apr 09 12:24:35 +0800 2020,37.0,23904,,"""很温暖 也很感动 一幕幕医护人员和志愿者们的身影出现在眼前 我们的家一直在//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
Caixukun·Yan,Thu Apr 09 12:22:38 +0800 2020,35.0,5376,,"""“希望与爱，从未离开。”不管经历过多少风雨，我们的home，会越来越好！家一直在！满满的爱，太好听了！"""
初灵于儿,Thu Apr 09 12:30:56 +0800 2020,33.0,50965,,"""崽是温柔又贴心，聪明又暖心的男孩子啊。希望与爱，从未离开。我们也从不曾离开你@蔡徐坤 呀"""
稚爱筱-KUN,Thu Apr 09 13:24:03 +0800 2020,25.0,89835,,"""听的想哭"""
樱井舒芙蕾,Thu Apr 09 12:21:58 +0800 2020,27.0,6,,"""宝贝太温柔了，太治愈了，别怕孤单，家一直在"""
kun的Joy,Thu Apr 09 12:24:19 +0800 2020,24.0,22033,,"""很温暖    爱与希望    从未离开"""
双子等待约定kun,Thu Apr 09 12:37:17 +0800 2020,24.0,62028,,"""希望与爱，从未离开，送给战疫中的每个人，辛苦了，谢谢你们的付出"""
swagSophie,Thu Apr 09 12:24:45 +0800 2020,21.0,25050,,"""希望与爱，从未离开，阳光终将会驱散阴霾"""
Ni_shhhan,Thu Apr 09 12:22:19 +0800 2020,19.0,1665,,"""希望与爱从未离开"""
一给莫一呀,Thu Apr 09 12:22:09 +0800 2020,18.0,521,,"""欢迎我们的小十四！哥哥超棒的"""
Caixukun·Yan,Thu Apr 09 12:22:51 +0800 2020,15.0,7890,,"""“希望与爱，从未离开。”不管经历过多少风雨，我们的home，会越来越好！家一直在！满满的爱，太好听了！"""
见光死的豆芽菜,Thu Apr 09 12:24:17 +0800 2020,19.0,21799,,"""爱意满满"""
爱小葵的ikun姐姐,Thu Apr 09 12:22:07 +0800 2020,16.0,405,,"""希望与爱，从未离开"""
rosyshot,Thu Apr 09 12:24:13 +0800 2020,18.0,21200,,"""谢谢你呀宝贝 真的很好听"""
小葵牌奶黄包,Thu Apr 09 12:24:07 +0800 2020,18.0,20518,,"""好温暖"""
EVA-IK,Thu Apr 09 12:35:47 +0800 2020,17.0,59987,,"""#蔡徐坤新歌# 歌声温暖且充满希望，很美好的礼物@蔡徐坤"""
不要摸葵葵的jio,Thu Apr 09 12:28:16 +0800 2020,17.0,42408,,"""宝宝，你真的内心柔软"""
努力去见蔡徐坤呜呜,Thu Apr 09 12:37:17 +0800 2020,20.0,62013,,"""哥哥好听"""
是蔡晓依啊,Thu Apr 09 12:36:53 +0800 2020,20.0,61470,,"""爱了"""
可爱萌萌帝,Thu Apr 09 12:36:39 +0800 2020,20.0,61196,,"""用音乐传递爱，真的很治愈"""
葵葵多吃菜,Thu Apr 09 12:36:25 +0800 2020,17.0,60916,,"""14宝也太好听了吧"""
一枕星河梦198412,Thu Apr 09 12:36:21 +0800 2020,17.0,60834,,"""好好听"""
五月份的碎碎念,Sun Apr 12 11:48:29 +0800 2020,14.0,616491,,"""温暖"""
蔡蔡家的小橘子,Thu Apr 09 12:22:18 +0800 2020,13.0,1642,,"""希望与爱，从未离开，让阳光驱赶阴霾，守护我们共同的home，哥哥新歌好好听"""
爱蔡徐坤的姐姐,Tue Apr 21 13:02:17 +0800 2020,13.0,993263,,""""""
熊本8941,Thu Apr 09 12:35:24 +0800 2020,15.0,59397,,"""温暖"""
葵葵的小雯耶,Thu Apr 09 12:34:40 +0800 2020,16.0,58295,,"""好温暖！"""
