Usename,Time,Like_count,Floor_number,Sourse,Comments
小苏想暴富·,Thu Apr 09 13:32:42 +0800 2020,105,92307,,"""希望与爱，从未离开。我们一直都在！有你的地方就是home@蔡徐坤"""
湘湘1218,Thu Apr 09 12:30:14 +0800 2020,108,48916,,"""很温暖，谢谢"""
薛宸卉,Thu Apr 09 12:28:11 +0800 2020,106,42144,,"""我们一直在"""
星际廵葵,Thu Apr 09 12:27:33 +0800 2020,108,39716,,"""好听的"""
只愿做个长不大的孩子,Thu Apr 09 12:26:29 +0800 2020,100,35025,,"""好听好听"""
捞月亮的小沈,Thu Apr 09 12:26:10 +0800 2020,103,33396,,"""好喜欢好喜欢"""
八月与七七,Thu Apr 09 12:59:20 +0800 2020,104,80029,,"""爱 温暖 🇨🇳"""
困困的苏梦染,Thu Apr 09 12:43:48 +0800 2020,100,69263,,"""好听的//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
啵啵旺仔牛奶葵,Thu Apr 09 12:33:23 +0800 2020,109,56209,,"""“希望与爱，从未离开”"""
瓛舌香蕉皮_N,Thu Apr 09 12:30:06 +0800 2020,106,48528,,"""好听   你太棒了"""
奶泡葵奎kiwi,Thu Apr 09 12:30:06 +0800 2020,106,48487,,"""太棒了"""
KUN·沈芜,Thu Apr 09 12:29:47 +0800 2020,105,47521,,"""很好听很温暖的歌"""
任意依困,Thu Apr 09 12:28:54 +0800 2020,107,44687,,"""听了很治愈"""
原味奶葵a,Thu Apr 09 12:28:22 +0800 2020,111,42761,,"""好的 希望与爱 从未离开 我们也一直都在"""
徐坤加糖,Thu Apr 09 12:26:17 +0800 2020,108,34076,,"""谢谢哥哥"""
不分白昼-,Thu Apr 09 12:25:56 +0800 2020,104,32226,,"""你超棒的！！“希望与爱 从未离开”"""
Kun-kx,Thu Apr 09 12:38:31 +0800 2020,107,63660,,"""谢谢你的礼物🎁  真的很温暖//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
永远爱你的西柚,Thu Apr 09 13:07:17 +0800 2020,108,83881,,"""新歌很好听"""
嘉妮海底捞葵,Thu Apr 09 12:32:24 +0800 2020,99,54285,,"""家一直在，我们一直在//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
是璐璐哇_,Thu Apr 09 12:46:08 +0800 2020,106,71297,,"""哥你说实话你是不是放小猪咪出来玩了"""
唯爱坤坤永不转粉,Thu Apr 09 12:46:45 +0800 2020,100,71771,,"""好听！温暖！"""
kun幸福福,Thu Apr 09 12:38:21 +0800 2020,100,63448,,"""温暖，家一直在❤️"""
葵桃茶茶,Thu Apr 09 12:22:02 +0800 2020,106,104,,"""希望与爱从未离开"""
一只小困-K,Thu Apr 09 12:37:55 +0800 2020,91,62878,,"""超好听！！！"""
葵家花籽,Thu Apr 09 12:34:52 +0800 2020,89,58587,,"""啊啊啊哥哥太温柔了"""
蔡奎葵左卫门,Thu Apr 09 12:29:56 +0800 2020,87,48008,,"""希望与爱从未离开谢谢哥哥的礼物//@蔡徐坤: 那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
思思想养一只猫,Thu Apr 09 12:22:14 +0800 2020,93,1130,,"""哥哥是心中有大爱的人，你倾注的爱与温暖，我感受到了"""
甜品狙擊,Thu Apr 09 12:22:16 +0800 2020,83,1343,,"""“希望与爱 从未离开 阳光终将会驱散阴霾 别怕孤单 家一直在”你的暖意收到了，武汉加油！不是孤军奋战，我们携手相依会慢慢好起来的一切都在变好"""
-胡婧怡-,Thu Apr 09 13:05:14 +0800 2020,79,82997,,"""太温暖了❤️希望与爱 从未离开 有你在的地方都称之为home"""
只是叭呐呐,Thu Apr 09 12:22:02 +0800 2020,84,116,,"""真好啊"""
-我是五號,Thu Apr 09 12:24:28 +0800 2020,76,23099,,"""哥哥你好温柔！"""
芹菜牛肉芒果冰了解一下,Thu Apr 09 12:25:01 +0800 2020,69,26827,,"""希望此刻你也和我们一样内心被温暖充盈，永远童真可爱，你很棒@蔡徐坤 //@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
呼叫小猪咪,Thu Apr 09 12:25:03 +0800 2020,68,27073,,"""谢谢你的礼物 希望与爱 从未离开 //@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
想摘星星给你k,Thu Apr 09 12:25:48 +0800 2020,59,31523,,"""谢谢你 //@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
叫阿珂的ikun,Thu Apr 09 12:22:16 +0800 2020,63,1332,,"""谢谢这首歌，谢谢这份礼物，好喜欢"""
一只野生岗地,Thu Apr 09 12:22:35 +0800 2020,62,4668,,"""欢迎原创小十四来到这个满是希望与爱的世界✊🏻轻柔安抚 好温暖的歌 谢谢你把暖意带给我们 We are not alone We‘re going home🌳未来的公益道路和音乐道路 我们都一起走下去吧☝🏻"""
KUN·覓食猪咪葵,Thu Apr 09 12:22:00 +0800 2020,61,26,,"""谢谢你"""
MOLSION陌森眼镜,Thu Apr 09 12:25:02 +0800 2020,68,26914,,"""希望与爱 从未离开💗🌳"""
喜欢的是八月,Thu Apr 09 12:24:52 +0800 2020,53,25795,,"""也是我们的礼物//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
与坤共眠,Thu Apr 09 12:24:51 +0800 2020,45,25661,,"""好听"""
802菜畦大部队,Thu Apr 09 12:22:04 +0800 2020,48,210,,"""我们一直在"""
种一朵菜菜等开花,Thu Apr 09 12:24:45 +0800 2020,43,25008,,"""你是我的小天使吧💕//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
八月的小狮子冲呀,Thu Apr 09 12:22:13 +0800 2020,44,998,,"""home 超级好听！！！！！！！！！！！"""
YouAteMyHeart·K_音瘾,Thu Apr 09 12:26:18 +0800 2020,39,34229,,"""你，永远是最纯真的模样！一切都会好起来的！//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
蔡徐坤我好喜欢你呀,Thu Apr 09 12:24:03 +0800 2020,37,19852,,""""""
我可能要发火了a,Thu Apr 09 12:22:27 +0800 2020,43,2992,,"""宝贝，好温暖啊♥希望与爱，从未离开！这首歌的寓意好棒啊！把这份温暖传递给更多人！阳光终将会驱散阴霾，爱永远在心中~我们都要守护好自己心中小小的梦，守护好自己爱的人！已经接收好你的心意了୧⍤⃝❤也希望你复工工作了要照顾好自己！做你想做的！ikun也从未离开~爱你~💗"""
笔咖楸,Thu Apr 09 12:22:09 +0800 2020,41,484,,"""你就是我的礼物"""
这该死的靓女孩--,Thu Apr 09 12:22:04 +0800 2020,41,216,,"""啊啊啊啊哥哥终于等到你 啊啊啊啊HOME 有你在的地方才是我的home啊啊啊爱你！！"""
蔡徐坤个巡一排必须有我,Thu Apr 09 12:24:35 +0800 2020,37,23904,,"""很温暖 也很感动 一幕幕医护人员和志愿者们的身影出现在眼前 我们的家一直在//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
Caixukun·Yan,Thu Apr 09 12:22:38 +0800 2020,35,5376,,"""“希望与爱，从未离开。”不管经历过多少风雨，我们的home，会越来越好！家一直在！满满的爱，太好听了！"""
初灵于儿,Thu Apr 09 12:30:56 +0800 2020,33,50965,,"""崽是温柔又贴心，聪明又暖心的男孩子啊。希望与爱，从未离开。我们也从不曾离开你@蔡徐坤 呀"""
稚爱筱-KUN,Thu Apr 09 13:24:03 +0800 2020,25,89835,,"""听的想哭"""
樱井舒芙蕾,Thu Apr 09 12:21:58 +0800 2020,27,6,,"""宝贝太温柔了，太治愈了，别怕孤单，家一直在"""
kun的Joy,Thu Apr 09 12:24:19 +0800 2020,24,22033,,"""很温暖    爱与希望    从未离开"""
双子等待约定kun,Thu Apr 09 12:37:17 +0800 2020,24,62028,,"""希望与爱，从未离开，送给战疫中的每个人，辛苦了，谢谢你们的付出"""
swagSophie,Thu Apr 09 12:24:45 +0800 2020,21,25050,,"""希望与爱，从未离开，阳光终将会驱散阴霾"""
Ni_shhhan,Thu Apr 09 12:22:19 +0800 2020,19,1665,,"""希望与爱从未离开"""
一给莫一呀,Thu Apr 09 12:22:09 +0800 2020,18,521,,"""欢迎我们的小十四！哥哥超棒的"""
Caixukun·Yan,Thu Apr 09 12:22:51 +0800 2020,15,7890,,"""“希望与爱，从未离开。”不管经历过多少风雨，我们的home，会越来越好！家一直在！满满的爱，太好听了！"""
见光死的豆芽菜,Thu Apr 09 12:24:17 +0800 2020,19,21799,,"""爱意满满"""
爱小葵的ikun姐姐,Thu Apr 09 12:22:07 +0800 2020,16,405,,"""希望与爱，从未离开"""
rosyshot,Thu Apr 09 12:24:13 +0800 2020,18,21200,,"""谢谢你呀宝贝 真的很好听"""
小葵牌奶黄包,Thu Apr 09 12:24:07 +0800 2020,18,20518,,"""好温暖"""
EVA-IK,Thu Apr 09 12:35:47 +0800 2020,17,59987,,"""#蔡徐坤新歌# 歌声温暖且充满希望，很美好的礼物@蔡徐坤"""
不要摸葵葵的jio,Thu Apr 09 12:28:16 +0800 2020,17,42408,,"""宝宝，你真的内心柔软"""
努力去见蔡徐坤呜呜,Thu Apr 09 12:37:17 +0800 2020,20,62013,,"""哥哥好听"""
是蔡晓依啊,Thu Apr 09 12:36:53 +0800 2020,20,61470,,"""爱了"""
可爱萌萌帝,Thu Apr 09 12:36:39 +0800 2020,20,61196,,"""用音乐传递爱，真的很治愈"""
葵葵多吃菜,Thu Apr 09 12:36:25 +0800 2020,17,60916,,"""14宝也太好听了吧"""
一枕星河梦198412,Thu Apr 09 12:36:21 +0800 2020,17,60834,,"""好好听"""
五月份的碎碎念,Sun Apr 12 11:48:29 +0800 2020,14,616491,,"""温暖"""
蔡蔡家的小橘子,Thu Apr 09 12:22:18 +0800 2020,13,1642,,"""希望与爱，从未离开，让阳光驱赶阴霾，守护我们共同的home，哥哥新歌好好听"""
爱蔡徐坤的姐姐,Tue Apr 21 13:02:17 +0800 2020,13,993263,,""""""
熊本8941,Thu Apr 09 12:35:24 +0800 2020,15,59397,,"""温暖"""
葵葵的小雯耶,Thu Apr 09 12:34:40 +0800 2020,16,58295,,"""好温暖！"""
北岛春困,Thu Apr 09 12:34:17 +0800 2020,17,57684,,"""谢谢你的温柔"""
小岳今天也开心,Thu Apr 09 12:22:08 +0800 2020,12,463,,"""爱与希望从未离开"""
只做你的野猫咪,Thu Apr 09 12:22:15 +0800 2020,11,1242,,"""啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊宝贝！！！！！！！"""
葵花点老关,Thu Apr 09 12:22:07 +0800 2020,14,365,,"""谢谢你"""
陈小乖qirl,Thu Apr 09 12:37:18 +0800 2020,17,62054,,"""希望与爱 家一直在//@蔡徐坤:那天我在玩儿童钢琴 弹出了这段和弦 就好像老天送了我一份温暖的礼物 于是写下这首歌 也想把它送给你们"""
